gru_message,label_encoded
oh i was thkin of goin yogasana at den no nd to go at den can rush to parco nb okie lor u call me when ready,0
except theres a chick with huge boobs,0
hey check it da i have listed da,0
wa u so efficient gee thanx,0
can i m free,0
how much would it cost to hire a hitman,0
ha u jus ate honey ar so sweet,0
hey babe sorry i didn t get sooner gary can come and fix it cause he thinks he knows what it is but he doesn t go as far a ptbo and he says it will cost lt gt bucks i don t know if it might be cheaper to find someone there we don t have any second hand machines at all right now let me know what you want to do babe,0
i come n pick up come out immediately aft ur lesson,0
sure but make sure he knows we ain t smokin yet,0
yes but i dont care i need you bad princess,0
yes but i don t care cause i know its there,0
today is accept day u accept me as brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,0
yeah i ll leave in a couple minutes amp let you know when i get to mu,0
i went to project centre,0
u wake up already wat u doing u picking us up later rite i m taking sq reaching ard smth like dat u can check e arrival time c ya soon,0
hey do you want anything to buy,0
urgent your mobile no was awarded a money bonus caller prize on this is our nd attempt to contact you call box qu,1
you made my day do have a great day too,0
yeah there s quite a bit left i ll swing by tomorrow when i get up,0
dunno leh cant remember mayb lor so wat time r we meeting tmr,0
k can i pick up another th when you re done,0
just finished eating got u a plate not leftovers this time,0
host based idps for linux systems,0
yunny i m walking in citylink now faster come down me very hungry,0
thanx u darlin im cool thanx a few bday drinks nite morrow off take care c u soon xxx,0
oh mr sheffield you wanna play that game okay you re the boss and i m the nanny you give me a raise and i ll give you one,0
get ready to moan and scream,0
i not free today i haf pick my parents up tonite,0
and picking them up from various points,0
no problem we will be spending a lot of quality time together,0
we ll you pay over like lt gt yrs so its not too difficult,0
block breaker now comes in deluxe format with new features and great graphics from t mobile buy for just money by replying get bbdeluxe and take the challenge,1
captain vijaykanth is doing comedy in captain tv he is drunken,0
i might go sch yar at e salon now v boring,0
anything lar then not going home dinner,0
babe u want me dont u baby im nasty and have a thing filthyguys fancy a rude time with a sexy bitch how about we go slo n hard txt xxx slo msgs,1
hui xin is in da lib,0
not yet chikku going to room nw i m in bus,0
dad went out oredi,0
will it help if we propose going back again tomorrow,0
are you willing to go for apps class,0
am watching house very entertaining am getting the whole hugh laurie thing even with the stick indeed especially with the stick,0
ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop,0
well i will watch shrek in d b,0
hello no news on job they are making me wait a fifth week yeah im up for some woozles and weasels in exeter still but be home about,0
private your account statement for shows unredeemed bonus points to claim call identifier code expires,1
i can t believe how attached i am to seeing you every day i know you will do the best you can to get to me babe i will go to teach my class at your midnight,0
mum i ve sent you many many messages since i got here i just want to know that you are actually getting them do enjoy the rest of your day,0
anything lor but toa payoh got place walk meh,0
purity of friendship between two is not about smiling after reading the forwarded message its about smiling just by seeing the name gud evng,0
so your telling me i coulda been your real valentine and i wasn t u never pick me for nothing,0
hi can i please get a lt gt dollar loan from you i ll pay you back by mid february pls,0
whatsup there dont u want to sleep,0
mean it s confirmed i tot they juz say oni ok then,0
you ve won your costa del sol holiday or money await collection call now toclaim sae tc s pobox stockport sk xh cost money pm max mins,1
k wat s tht incident,0
sorry light turned green i meant another friend wanted lt gt worth but he may not be around,0
tell me again what your address is,0
finished class where are you,0
get your garden ready for summer with a free selection of summer bulbs and seeds worth money only with the scotsman this saturday to stop go notxt co uk,1
boy i love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl i love u kano,0
we tried to contact you re your reply to our offer of a video phone anytime any network mins half price line rental camcorder reply or call,1
those were my exact intentions,0
dear voucher holder to claim this weeks offer at you pc please go to url ts cs apply to stop texts txt stop to,1
i ll let you know when it kicks in,0
deep sigh i miss you i am really surprised you haven t gone to the net cafe yet to get to me don t you miss me,0
shopping eh ger i toking abt syd leh haha,0
for sale arsenal dartboard good condition but no doubles or trebles,1
